timestamp,close,open,high,low,volume,Slow K Stoch,Slow D Stock,EMA20,MA5,MA10,,WVAD,RSI,,TEDRATE,TradeWeightedUSDollarIndex,VIX close
4/6/00,150.4843,150.25,151.6875,149,6378500,73.5754,69.7762,147.8974,150.2844,150.7891,1504.348,-36.6707,59.0625,59.726,0.55,116.5828,27.15
4/7/00,151.4375,151.5625,152.125,150.5,6023600,77.3439,73.9505,148.2346,150.4969,150.5766,1503.237,-30.0326,60.8805,62.6604,0.55,116.6106,24.39
4/10/00,150.8437,151.75,153.1093,150.3125,9624200,81.8461,77.5885,148.483,150.4156,150.4672,1501.297,-34.1678,59.1192,58.9936,0.58,116.7601,25.99
4/11/00,150.4062,150,151.625,148.375,9006400,72.64,77.2767,148.6662,150.4718,150.4015,1500.583,-37.2146,57.7926,57.8078,0.61,116.9699,27.25
4/12/00,146.2812,150.375,151.1562,146.1562,10779200,44.3922,66.2928,148.4391,149.8906,149.9078,1496.448,-65.9414,47.068,48.7036,0.61,116.9234,28.98
4/13/00,144.25,147.4687,148.1562,143.7812,12225800,19.1785,45.4036,148.0401,148.6437,149.464,1491.707,-76.9228,42.8512,42.8994,0.63,117.021,29.4
4/14/00,136,142.625,142.8125,133.5,29604000,6.5241,23.365,146.8934,145.5562,148.0265,1477.505,-87.2509,30.7868,30.5522,0.63,117.164,33.49
4/17/00,140.75,135.1875,140.75,134.6875,23918200,19.2582,14.987,146.3083,143.5375,146.9765,1467.052,-63.0277,41.0735,40.4241,0.63,117.2564,28.95
4/18/00,144.4687,140.5625,144.4687,139.7812,11069200,38.2909,21.3578,146.1331,142.35,146.4109,1461.74,-44.0638,47.6352,47.6035,0.64,117.3769,26.12
4/19/00,143.125,144.5,145.125,142.5312,6553700,55.9319,37.827,145.8466,141.7187,145.8047,1455.75,-50.9161,45.6568,45.5239,0.66,117.5388,27.02
4/20/00,143.8125,143.5625,143.9375,142.375,8537600,72.1684,55.4638,145.6529,141.6312,145.1375,1449.07,-47.4102,46.8726,46.7759,0.69,117.5754,25.85
4/24/00,142.25,141.5,143.3125,140.5,12893100,75.6122,67.9042,145.3288,142.8812,144.2187,1440.421,-55.3783,44.4393,46.0219,0.695,117.6477,27.37
4/25/00,148.1562,144.625,148.1562,144.4375,14102000,87.0549,78.2785,145.5981,144.3625,143.95,1437.719,-25.2589,54.1324,54.1193,0.7,117.8795,25.24
4/26/00,146.4843,147.9687,148.75,146,7711100,81.664,81.4437,145.6825,144.7656,143.5578,1433.759,-33.785,51.3988,51.2564,0.79,118.2293,26.97
4/27/00,146,143,147.3437,143,15595300,79.7345,82.8178,145.7127,145.3406,143.5297,1433.534,-36.2547,50.6016,51.9109,0.8,118.6997,26.19
4/28/00,145.0937,147,147.8593,145.0625,8743400,64.9616,75.4534,145.6538,145.5968,143.614,1434.726,-40.8765,49.068,49.6301,0.84,118.9576,26.2
5/1/00,147.0625,146.5625,148.4843,145.8437,7328300,64.3334,69.6765,145.7879,146.5593,144.7203,1445.895,-25.1724,52.4402,52.4782,0.83,118.8813,25.88
5/2/00,144.125,145.5,147.125,144.125,9411900,48.6329,59.3093,145.6296,145.7531,145.0578,1450.38,-39.8229,47.3978,48.3881,0.82,119.0835,28.5
5/3/00,140.75,144,144,139.7812,12630700,33.783,48.9164,145.1649,144.6062,144.6859,1447.729,-52.459,42.3582,43.234,0.86,119.7565,31.63
5/4/00,141.8125,142,142.3593,140.75,5963600,18.0123,33.476,144.8456,143.7687,144.5547,1445.939,-45.4918,44.3638,42.3723,0.92,119.7713,30.77
5/5/00,143.5312,141.0625,144,140.9375,7862400,25.8532,25.8828,144.7204,143.4562,144.5265,1445.748,-37.1114,47.5432,47.1068,0.88,119.8863,27.53
5/8/00,142.4531,142.75,143.375,141.8437,5064100,34.2703,26.0453,144.5045,142.5344,144.5469,1445.179,-70.209,45.776,45.6259,0.83,119.8999,28.2
5/9/00,141.3125,143.0625,143.4062,140.2656,5620300,38.5894,32.9043,144.2005,141.9719,143.8625,1438.649,-82.9264,43.9162,43.5301,0.76,119.8616,28.93
5/10/00,138.125,140.5,140.9687,137.75,10293900,26.2266,33.0288,143.6219,141.4469,143.0266,1430.855,-96.5909,39.1315,38.8795,0.76,119.8906,29.87
5/11/00,141.2812,140.125,141.5,139.125,7091100,32.9321,32.5827,143.3989,141.3406,142.5547,1425.144,-67.8981,45.4671,44.3311,0.76,120.0683,27.76
5/12/00,142.8125,141.8125,143.4687,141.625,5960800,50.3415,36.5001,143.3431,141.1969,142.3266,1421.997,-53.9773,48.2799,47.0332,0.77,119.7973,26.05
5/15/00,145.2812,142.75,145.6093,142,4441300,80.2833,54.519,143.5277,141.7625,142.1484,1420.408,-31.5345,52.5309,52.9108,0.82,119.9803,24.86
5/16/00,146.6875,146.5625,147.7187,145.3125,8192200,91.3354,73.9868,143.8286,142.8375,142.4047,1422.383,-16.7389,54.8095,55.2411,0.74,120.0607,24.34
5/17/00,145.1562,145.6875,146.1875,144.4687,5907200,85.2209,85.6132,143.955,144.2437,142.8453,1425.653,-31.0043,51.8887,51.5762,0.93,120.6813,23.98
5/18/00,143.375,145.625,146.3125,143.375,4325600,62.8518,79.8027,143.8998,144.6625,143.0015,1428.417,-47.5979,48.6417,49.5219,1.07,120.6091,23.96
5/19/00,141.125,142.5625,143.2343,140.4062,6518400,36.2432,61.4386,143.6355,144.325,142.7609,1425.849,-66.144,44.8258,44.1149,1.11,120.3296,25.44
5/22/00,140.0625,141.25,141.4687,137,10839400,22.3731,40.4894,143.2952,143.2812,142.5219,1423.504,-71.4284,43.1061,43.0723,1.11,120.1466,26
5/23/00,138,140.4375,140.8125,137.5625,7979200,16.3798,24.9987,142.7909,141.5437,142.1906,1419.676,-90.6705,39.9056,38.8128,0.98,120.2484,25.87
5/24/00,140.25,138,140.6875,136.5,11081500,25.8421,21.5317,142.5489,140.5625,142.4031,1421.276,-66.5737,44.7269,44.369,1.07,120.3637,24.32
5/25/00,137.8437,140.6875,141.8125,137.7187,8278900,22.9693,21.7304,142.1008,139.4562,142.0594,1418.647,-88.0226,40.9436,41.5419,1.15,120.288,24.58
5/26/00,138,138.8125,139.6875,137.3281,4814000,28.8017,25.871,141.7103,138.8312,141.5781,1414.353,-86.6295,41.291,40.9805,1.18,119.6148,24.47
5/30/00,142.5,140,142.9375,139.4687,5362700,47.1308,32.9673,141.7855,139.3187,141.3,1411.362,-46.5179,50.3466,50.1845,1.24,119.4591,23.62
5/31/00,142.8125,142.5625,144,142.0937,6056500,68.5353,48.1559,141.8833,140.2812,140.9125,1406.818,-43.7324,50.9128,49.836,1.38,119.4698,23.65
6/1/00,145.3125,143.6875,145.4375,143,8961600,91.943,69.203,142.2099,141.2937,140.9281,1406.919,-21.4481,55.3041,54.9711,1.3,119.5487,22.36
6/2/00,147.8437,148.9375,149.0937,147.4843,8962200,90.667,83.7151,142.7464,143.2937,141.375,1410.924,-9.9256,59.2765,59.4764,1.15,118.8512,21.48
6/5/00,147.125,147.4687,148.2187,146.875,6998100,89.1268,90.5789,143.1634,145.1187,141.975,1416.992,-15.6324,57.7082,57.3835,1.07,118.5616,22.71
6/6/00,146.4687,146.625,147.7812,145.9062,4858900,77.1406,85.6448,143.4782,145.9125,142.6156,1422.704,-20.8437,56.2448,55.2548,0.97,118.178,23.05
6/7/00,147.4843,146.625,148,146,4919500,71.8783,79.3819,143.8598,146.8468,143.564,1432.454,-12.7794,58.0189,57.5943,1.05,118.2381,22.48
6/8/00,146.9062,147.5,147.75,146.0625,5723100,55.8205,68.2798,144.1499,147.1656,144.2297,1438.716,-17.3698,56.6118,55.3602,1.06,118.6762,22.77
6/9/00,146.5937,147.5,147.9687,145.625,3085300,47.4366,58.3785,144.3826,146.9156,145.1047,1446.259,-19.8512,55.8237,54.2561,1.06,118.8602,22.14
6/12/00,144.875,146.9687,146.9687,144.875,3678900,22.9069,42.0547,144.4295,146.4656,145.7922,1453.057,-33.4985,51.5712,51.6811,1.12,118.6412,22.32
6/13/00,147.5937,144.8125,147.75,144.625,6558700,41.77,37.3712,144.7309,146.6906,146.3015,1457.756,-11.9107,57.1339,56.4463,1.09,118.2824,21.67
6/14/00,147.8437,148.25,148.875,147.1875,6420500,54.5653,39.7474,145.0273,146.7625,146.8047,1462.75,-10.6242,57.616,56.6623,1.13,118.3751,21.48
6/15/00,148.1562,148.125,148.75,146.8437,5881200,82.261,59.5321,145.3253,147.0125,147.089,1465.742,-7.9681,58.2481,58.3197,1.11,118.6159,20.68
6/16/00,146.5937,148.3125,148.3125,145.875,5567900,68.3813,68.4025,145.4461,147.0125,146.964,1464.462,-25.974,53.9181,54.4148,1.12,118.3039,20.5
6/19/00,148.4687,146.4687,149.1562,146.25,5106900,71.4123,74.0182,145.734,147.7312,147.0984,1466.299,-9.7345,57.957,58.8894,1.12,118.2712,20.63
6/20/00,147.9375,148.1875,148.875,147,6480000,64.6693,68.1543,145.9438,147.8,147.2453,1468.11,-19.7964,56.4476,56.1214,1.13,118.4144,20.88
6/21/00,147.875,146.9375,148.4375,146.8906,3115000,69.5462,68.5426,146.1278,147.8062,147.2843,1468.887,-28.2751,56.2619,56.8132,1.11,118.6979,20.61
6/22/00,145.625,147.5625,147.6875,145,7490500,46.283,60.1662,146.0799,147.3,147.1562,1467.938,-77.9308,49.8988,49.6673,1.1,118.7027,22
6/23/00,144.375,145.8125,146.125,143.875,4863300,28.4862,48.1051,145.9175,146.8562,146.9344,1466.391,-90.5325,46.7364,47.1325,1.08,119.0993,22.34
6/26/00,146.2343,145.375,146.25,144.875,5201300,23.8971,32.8888,145.9477,146.4094,147.0703,1467.322,-55.3265,51.6454,50.639,1.11,119.3204,22.45
6/27/00,145.1562,145.9843,146.7187,145.0156,4159500,28.2449,26.8761,145.8723,145.8531,146.8265,1465.433,-75.7403,48.8349,49.424,1.11,119.2136,21.8
6/28/00,145.5625,145.625,146.9843,145.3125,5347700,39.8432,30.6617,145.8428,145.3906,146.5984,1463.861,-68.0471,49.9405,50.5697,1.13,119.0289,20.29
6/29/00,144.1875,144.75,145.75,143.5156,6345700,30.5713,32.8865,145.6852,145.1031,146.2015,1460.227,-88.0881,46.2946,47.2164,1.1,118.6476,19.7
6/30/00,145.2812,143.9375,145.5937,143.8906,7420200,38.178,36.1975,145.6467,145.2843,146.0703,1459.241,-68.6982,49.4555,50.6764,1.06,118.6583,19.54
7/3/00,147.2812,145.4375,147.4375,145.1875,1436600,55.4288,41.3927,145.8024,145.4937,145.9515,1457.595,-33.2411,54.7054,54.598,1.02,118.2923,19.83
7/5/00,144.625,146.375,146.6562,144.375,2748200,58.4011,50.6693,145.6902,145.3875,145.6203,1454.623,-80.3318,47.6296,48.1636,0.92,118.6563,21.16
7/6/00,145.75,144.9375,146.4687,144.2187,5963200,60.4249,58.0849,145.6959,145.425,145.4078,1452.377,-60.3872,50.5471,50.9517,0.89,118.7448,20.94
7/7/00,148.0937,146.6875,148.7812,146.25,3034800,57.0674,58.6311,145.9243,146.2062,145.6547,1455.049,-18.8366,56.0414,56.3369,0.87,118.8074,19.22
7/10/00,147.8437,147.875,148.9062,147.5312,2816100,73.4161,63.6361,146.1071,146.7187,146.0015,1458.463,-19.7102,55.3351,55.3709,0.83,118.6186,20.33
7/11/00,148.1562,147.4687,149.125,147.1562,5431600,81.1766,70.5534,146.3022,146.8937,146.1937,1461.02,-17.2709,56.0802,56.6545,0.8,118.5874,20.11
7/12/00,149.125,149.2812,150.125,148.6875,5883000,80.2188,78.2705,146.5711,147.7937,146.5906,1465.257,-15.13,58.3971,59.5241,0.74,119.1443,20.03
7/13/00,149.7812,149.9843,150.375,149.1875,5356000,82.976,81.4571,146.8768,148.6,147.0125,1469.359,-8.6567,59.9387,60.2121,0.73,119.2533,20.03
7/14/00,151.25,150.4375,151.25,149.6718,5341900,89.558,84.2509,147.2933,149.2312,147.7187,1476.118,0,63.2235,63.4518,0.74,119.1569,19.32
7/17/00,151,150.9843,151.9843,150.6875,4208300,88.406,86.98,147.6463,149.8625,148.2906,1481.707,-11.6228,62.2874,63.567,0.76,119.2043,19.45
7/18/00,149.7656,150.625,150.625,149.3437,4262100,70.7714,82.9118,147.8481,150.1844,148.539,1484.127,-26.1989,57.741,57.1898,0.76,119.1688,19.75
7/19/00,148.5625,149.4687,149.9062,148.25,8506800,40.2276,66.4683,147.9162,150.0719,148.9328,1487.7,-40.4052,53.6322,53.1512,0.74,119.4364,19.65
7/20/00,150.625,149,150.625,148.8125,4538900,34.8897,48.6296,148.1742,150.2406,149.4203,1491.59,-16.7945,59.0164,56.935,0.74,119.0882,18.94
7/21/00,147.6875,149.75,149.75,147.6875,5656900,23.9893,33.0355,148.1278,149.5281,149.3797,1491.719,-55.3312,50.0944,51.8396,0.77,119.0063,18.94
7/24/00,146.8437,148.125,148.8593,146.5625,5628500,23.5072,27.4621,148.0055,148.6969,149.2797,1490.586,-66.1971,47.8563,47.1425,0.73,118.9655,19.92
7/25/00,147.3125,147.75,147.8437,146.7812,4757100,8.4612,18.6526,147.9395,148.2062,149.1953,1489.945,-60.1602,49.2139,50.2506,0.7,118.9186,19.39
7/26/00,145.875,146.9687,147.1562,145.6406,12062500,10.0288,13.999,147.7429,147.6687,148.8703,1485.895,-96.3049,45.3177,44.1895,0.71,118.9093,19.67
7/27/00,145.375,145.9375,146.625,144.6875,7652600,12.2482,10.246,147.5174,146.6187,148.4297,1481.273,-90.5781,44.0126,43.4724,0.67,119.142,19.6
7/28/00,142.0937,145.7187,145.9062,141.5156,6229500,8.7184,10.3318,147.0008,145.5,147.5141,1472.264,-94.4777,36.5691,36.6685,0.69,119.5835,20.84
7/31/00,143,142.9375,144.125,142.0625,5265500,14.9699,11.9788,146.6198,144.7312,146.7141,1464.298,-85.8205,39.6071,40.3671,0.69,119.7053,20.74
8/1/00,143.875,143.625,144.7187,143.125,3946600,24.3861,16.0248,146.3584,144.0437,146.125,1458.734,-77.4623,42.4719,42.7594,0.65,119.755,20.55
8/2/00,144.5937,143.875,145.4062,143.625,7439800,41.8434,27.0665,146.1903,143.7875,145.7281,1454.408,-70.597,44.7886,42.9628,0.65,119.7568,20
8/3/00,145.5937,142.875,145.8125,142.625,4607100,64.9851,43.7382,146.1335,143.8312,145.225,1450.107,-61.0448,47.9306,47.5948,0.66,120.0103,19.99
8/4/00,146.375,146.3125,146.7187,145.4062,3686600,81.915,62.9145,146.1565,144.6875,145.0937,1448.381,-46.6551,50.3099,50.8133,0.66,119.9201,18.62
8/7/00,148.125,146.7187,148.4375,146.375,4159800,93.3749,80.0917,146.344,145.7125,145.2219,1449.884,-27.4442,55.2431,55.4684,0.63,119.8882,19.03
8/8/00,148.6875,147.5,148.8125,147.5,3658700,95.0739,90.1213,146.5672,146.675,145.3594,1450.717,-21.2692,56.7301,56.4117,0.61,120.0981,18.79
8/9/00,147.4375,149.1406,149.2187,147.375,5383800,88.5299,92.3262,146.6501,147.2437,145.5156,1452.762,-28.0834,52.5517,52.9641,0.62,119.9781,19.18
8/10/00,146.7187,147.5312,147.8593,146.2812,4193400,68.4641,84.0227,146.6566,147.4687,145.65,1453.825,-32.4544,50.2592,48.876,0.61,119.8041,19.19
8/11/00,147.4062,146.625,148,145.5625,5089400,52.6131,69.869,146.728,147.675,146.1812,1459.02,-23.5295,52.3981,52.502,0.57,119.7956,18.55
8/14/00,149.2812,147.7812,149.5625,147.0625,2966700,59.2735,60.1169,146.9712,147.9062,146.8094,1465.093,-3.4957,57.7359,57.9649,0.6,119.8861,17.88
8/15/00,149.1562,149.3437,149.8125,148.5625,5564600,75.984,62.6235,147.1793,148,147.3375,1469.726,-7.9101,57.2748,55.4803,0.59,119.6195,17.98
8/16/00,148.625,149.3125,149.9375,147.8437,5191600,82.5084,72.5887,147.3169,148.2375,147.7406,1473.841,-15.5844,55.2552,53.8826,0.6,119.3526,18.02
8/17/00,150.1875,148.6875,150.4375,148.3437,5652200,83.1432,80.5452,147.5903,148.9312,148.2,1478.192,-2.9851,59.7509,58.4465,0.6,119.2954,17.48
8/18/00,149.6875,150.375,150.375,149.2187,4626400,80.8832,82.1783,147.7901,149.3875,148.5312,1481.071,-9.6,57.7512,56.8224,0.6,119.6435,17.05
8/21/00,150.5,150.0312,150.7187,149.4062,2380600,88.3475,84.1246,148.0482,149.6312,148.7687,1483.087,-2.7021,60.0887,59.0106,0.6,119.7725,17.35
8/22/00,150.25,150.5625,151.3125,150.0937,3075300,79.8468,83.0258,148.2579,149.85,148.925,1484.62,-12.2302,59.0069,58.4556,0.59,119.9066,17.47
8/23/00,150.8437,149.8125,151.2812,149.2812,5483200,81.9906,83.395,148.5041,150.2937,149.2656,1487.93,-7.9372,60.8112,60.7636,0.58,119.9705,17.38
8/24/00,151.3125,151.1562,151.5,150.5,4529000,81.7867,81.208,148.7716,150.5187,149.725,1492.736,-3.1579,62.2251,61.452,0.57,119.7636,17.04
8/25/00,151.25,151.1562,151.625,150.9375,2822200,86.6635,83.4803,149.0076,150.8312,150.1094,1496.197,-6.1856,61.9044,60.5427,0.55,119.7557,16.53
8/28/00,151.7656,151.25,152.9062,151.25,5518700,81.4387,83.2963,149.2703,151.0844,150.3578,1498.45,-15.5318,63.5721,62.9665,0.55,119.6948,16.54
8/29/00,151.7968,151.4375,151.875,150.9062,3561900,73.977,80.6931,149.5109,151.3937,150.6219,1500.991,-15.1069,63.6758,60.7316,0.55,119.9198,16.89
8/30/00,150.3437,151.3125,151.5,150.3437,3964800,45.9769,67.1309,149.5902,151.2937,150.7937,1503.265,-34.8938,55.7249,57.014,0.54,119.9558,17.69
8/31/00,152.3437,151.0625,153.0937,150.9062,4863100,47.3743,55.7761,149.8525,151.5,151.0094,1505.426,-12.4353,62.6396,62.2005,0.55,119.9649,16.84
9/1/00,152.5,153.25,153.5937,152,3191200,46.3583,46.5698,150.1046,151.75,151.2906,1508.331,-19.0209,63.1243,63.1801,0.58,119.5199,17.53
9/5/00,151.2812,151.875,152.2031,150.8125,3470800,55.9737,49.9021,150.2167,151.6531,151.3687,1509.091,-40.2174,56.9227,56.2271,0.58,120.0383,19.82
9/6/00,149.5625,151.1875,151.9531,149.5312,4322200,31.988,44.7733,150.1544,151.2062,151.3,1508.503,-76.7848,49.5327,49.8298,0.62,120.8085,20.79
9/7/00,150.8437,150.25,151.0781,149.8281,4265500,20.6414,36.201,150.22,151.3062,151.3,1508.157,-62.8571,54.2961,53.7504,0.64,120.5433,19.42
9/8/00,149.8125,150.2812,150.5,149.3281,3518200,14.8114,22.4803,150.1812,150.8,151.15,1506.776,-87.6801,50.1899,50.4366,0.69,121.0012,18.46
9/11/00,149.5937,149.75,151.1875,148.6875,3937500,23.1468,19.5332,150.1253,150.2187,150.9843,1505.057,-81.5294,49.3374,48.3372,0.71,121.092,18.4
9/12/00,148.5,149.75,150.25,148.4375,4769100,12.9702,16.9761,149.9705,149.6625,150.6578,1501.847,-98.7879,45.2038,45.5069,0.74,121.3935,18.59
9/13/00,148.8906,148,149.3437,147.6562,7691600,20.8367,18.9846,149.8676,149.5281,150.3672,1499.354,-79.2103,46.9143,46.853,0.74,121.3637,18.32
9/14/00,149.6406,149.875,149.9375,148.1562,3397100,30.976,21.5943,149.846,149.2875,150.2969,1497.182,-66.5787,50.1333,45.1898,0.69,121.5666,18.26
9/15/00,146,148.1875,148.25,146,4085700,30.3834,27.3987,149.4797,148.525,149.6625,1491.995,-100,38.0668,39.5533,0.69,121.8427,18.52
9/18/00,144.6562,146.375,146.9687,144.2031,5109300,21.2292,27.5295,149.0203,147.5375,148.8781,1484.369,-95.1749,34.7427,33.2386,0.69,122.2495,20.25
9/19/00,145.9687,145.125,146.3125,144.7031,6588200,12.761,21.4579,148.7297,147.0312,148.3469,1479.651,-81.1981,40.2323,40.6157,0.67,122.1456,19.54
9/20/00,144.8906,145.6875,146.0312,143.1562,6508100,21.2864,18.4255,148.3641,146.2312,147.8797,1475.56,-83.3831,37.4458,38.0943,0.68,122.2748,19.93
9/21/00,142.6875,144.4687,145.5625,142.625,5972300,19.159,17.7355,147.8234,144.8406,147.064,1470.214,-99.4302,32.4932,37.4249,0.68,121.9019,20.18
9/22/00,145.2812,142.625,145.3125,142.4218,7791300,29.858,23.4345,147.5813,144.6968,146.6109,1465.636,-70.7666,42.1876,37.3231,0.67,121.4576,20.74
9/25/00,144.25,145.9375,146.0625,143.7187,9726300,36.9956,28.6709,147.2641,144.6156,146.0765,1460.613,-80.819,39.7439,34.3677,0.67,121.446,21.41
9/26/00,142.4062,144.375,145,142.4062,5302400,36.6253,34.493,146.8014,143.9031,145.4672,1455.135,-100,35.7558,31.1296,0.66,121.1012,21.88
9/27/00,143.1562,143.5625,143.9687,142.125,7186200,24.3928,32.6712,146.4542,143.5562,144.8937,1449.301,-88.6212,38.4609,30.9595,0.64,121.2151,21.67
9/28/00,145,143.1875,146.3281,142.8906,7036400,31.5304,30.8495,146.3157,144.0187,144.4297,1447.043,-68.2759,44.633,46.5482,0.75,121.3012,19.47
9/29/00,143.625,145.4687,145.9687,143.625,9333600,43.4264,33.1165,146.0595,143.6875,144.1922,1444.113,-81.5385,41.3059,39.8884,0.76,121.2927,20.57
10/2/00,143.8437,144.2812,144.9062,143.1406,5517800,48.3271,41.0947,145.8485,143.6062,144.1109,1443.285,-78.0006,42.0459,39.8096,0.77,121.5949,21.23
10/3/00,142.5,144.5312,145.75,142.2812,9347200,28.5005,40.0847,145.5296,143.625,143.764,1439.941,-95.2,38.8085,37.0568,0.74,121.7589,21.85
10/4/00,143.6875,142.875,144.25,141.75,6148900,30.7115,35.8464,145.3541,143.7312,143.6437,1438.239,-70.1923,42.9865,40.6145,0.74,121.8972,21.54
10/5/00,144.1875,143.4062,144.8437,143.3125,4566900,36.3405,31.8508,145.243,143.5687,143.7937,1436.962,-53.293,44.6986,41.5025,0.73,121.994,21.03
10/6/00,141.0625,143.875,144.6406,139.75,10014900,40.6582,35.9034,144.8449,143.0562,143.3719,1432.989,-80.0474,37.1829,33.9017,0.74,122.0738,22.71
10/9/00,140,141.3125,141.3125,139.375,4508000,29.8191,35.6059,144.3835,142.2875,142.9469,1429.289,-91.0112,35.0265,32.2781,0.745,122.0864,24.02
10/10/00,137.6875,140.0937,141.25,137.6875,6104700,10.5596,27.0123,143.7457,141.325,142.475,1425.27,-100,30.835,29.0472,0.75,121.9975,24.86
10/11/00,136.5312,137.625,138.625,135.125,10346000,8.091,16.1566,143.0586,139.8937,141.8125,1419.072,-87.4481,28.9683,25.0174,0.75,121.8886,26.57
10/12/00,133.125,137.2812,137.5937,132.7812,12336900,5.7893,8.1467,142.1126,137.6812,140.625,1406.221,-97.4622,24.3013,20.3085,0.79,122.197,30.51
10/13/00,137.5625,132.9375,137.6562,132.875,11778800,24.4707,12.7837,141.6792,136.9812,140.0187,1399.987,-64.7056,38.2572,36.6769,0.75,122.7755,27.6
10/16/00,138.1875,137.4062,138.2343,136.6875,5659000,40.927,23.729,141.3467,136.6187,139.4531,1393.826,-60.092,39.9367,36.8186,0.71,123.2384,26.79
10/17/00,134.75,138.4375,138.5625,134.4062,7831700,51.1908,38.8628,140.7184,136.0312,138.6781,1386.177,-85.4668,34.3949,32.5257,0.65,123.2517,27.84
10/18/00,134.25,132.625,136.125,130.1562,10897300,48.7425,46.9534,140.1024,135.575,137.7344,1376.958,-74.1104,33.6631,31.2766,0.64,123.6354,28.72
10/19/00,139.3125,136.8437,139.4531,136.4375,8767300,60.2924,53.4086,140.0272,136.8125,137.2469,1372.206,-41.2824,46.154,44.8438,0.62,123.4976,25.09
10/20/00,139.9062,138.375,141.1875,138.375,7373500,78.5239,62.5196,140.0156,137.2812,137.1312,1371,-37.4751,47.4047,46.8245,0.63,123.5695,24.24
10/23/00,140.5312,139.9375,141.0312,138.9375,5290000,93.6411,77.4858,140.0647,137.75,137.1844,1370.375,-29.3617,48.7542,46.571,0.6,123.5718,24.69
10/24/00,139.5937,140.9687,141.9375,139,5750700,87.5138,86.5596,140.0199,138.7187,137.375,1371.486,-35.7447,46.8139,47.2001,0.59,123.5917,24.28
10/25/00,136.3125,138.75,139.5625,136.125,9137600,59.1274,80.0941,139.6668,139.1312,137.3531,1371.517,-57.497,40.7075,40.0235,0.56,124.1476,26.65
10/26/00,136.6875,137.125,137.6562,134.0312,9345800,38.9763,61.8725,139.3831,138.6062,137.7094,1374.983,-44.5622,41.6444,39.933,0.58,124.4425,28.62
10/27/00,139.2812,137.875,139.2812,136.625,9762900,34.4086,44.1708,139.3734,138.4812,137.8812,1375.524,-22.5467,47.7892,44.3906,0.59,124.0368,26.47
10/30/00,140.5312,138.4375,141.0937,138.1562,10154100,60.7377,44.7075,139.4836,138.4812,138.1156,1377.928,-11.9367,50.4947,49.479,0.57,124.0578,25.46
10/31/00,142.9531,141.0156,143.6875,140.0625,7752400,80.3368,58.4943,139.8141,139.1531,138.9359,1385.871,-5.4275,55.3251,56.4008,0.57,123.8191,23.63
11/1/00,142.4687,142.25,143.25,141.2187,6753600,87.3286,76.1343,140.0669,140.3843,139.7578,1393.78,-9.0072,54.1863,54.27,0.58,123.3985,24.28
11/2/00,142.7031,143.1562,143.9062,142.5156,11395100,87.7498,85.1384,140.3179,141.5875,140.0968,1397.736,-8.7499,54.6725,55.8298,0.56,123.4425,23.92
11/3/00,142.7812,143.4687,143.75,142.375,5187100,83.7632,86.2805,140.5525,142.2875,140.3843,1400.712,-8.1818,54.8445,55.3629,0.55,123.2681,23.67
11/6/00,143.7812,143.1562,144.2968,143.0312,4042500,83.9115,85.1415,140.86,142.9375,140.7093,1404.353,-3.6462,57.0893,56.6793,0.51,123.2705,24.52
11/7/00,143.75,143.1406,144,142.5625,5231300,83.498,83.7242,141.1353,143.0968,141.125,1407.727,-5.3265,56.994,56.5748,0.53,123.4071,24.91
11/8/00,140.5625,144.0625,144.0625,140.5625,6123300,56.6864,74.6986,141.0807,142.7156,141.55,1412.165,-36.3768,48.1587,49.6173,0.54,123.6734,25.66
11/9/00,140.0312,140,141.2187,137.25,10635300,40.5678,60.2507,140.9808,142.1812,141.8843,1415.735,-41.5523,46.8548,47.0938,0.55,123.6841,27.2
11/10/00,136.625,139,139.4687,136.5312,8569500,13.5585,36.9376,140.5659,140.95,141.6187,1414.375,-74.7331,39.4759,39.0915,0.57,123.5399,28.53
11/13/00,135.5625,135.625,136.9843,133.0156,17285300,21.2436,25.1233,140.0894,139.3062,141.1219,1409.635,-77.4235,37.4924,36.2343,0.57,123.5559,29.06
11/14/00,139.125,137.4687,139.625,137,7668900,26.5225,20.4415,139.9976,138.3812,140.739,1404.99,-45.8444,47.0915,45.4741,0.58,123.607,26.81
11/15/00,139.5625,139.0625,140.1093,137.75,8837700,52.7232,33.4964,139.9561,138.1812,140.4484,1401.849,-41.9663,48.1447,47.2558,0.57,123.781,26.15
11/16/00,137.375,138.5781,139.875,137.3125,6684100,65.5229,48.2562,139.7103,137.65,139.9156,1396.249,-61.3569,43.4839,43.3651,0.59,124.0761,25.05
11/17/00,136.6406,137.3125,139,135.75,6551100,64.1221,60.7894,139.418,137.6531,139.3016,1390.352,-67.8669,42.0134,42.3769,0.58,124.2288,24.81
11/20/00,134.6875,135.75,136.375,134.3125,5458500,39.6751,56.44,138.9674,137.4781,138.3922,1381.395,-85.1797,38.3036,37.3724,0.57,124.4925,27.43
11/21/00,135.375,134.875,136.1875,133.5156,7684300,28.5901,44.1291,138.6253,136.7281,137.5547,1372.943,-79.0855,40.3019,38.8382,0.57,124.6037,26.62
11/22/00,132.1406,134.3437,134.875,132.125,5736900,11.6233,26.6295,138.0077,135.2437,136.7125,1364.251,-99.8719,34.6206,34.2739,0.57,124.6126,27.71
