timestamp,close,open,high,low,volume,ATR,Boll Mid Band,Boll Upper Band,Boll Lower Band,CCI ,EMA20,MA5,MA10,MACD Value,MACD Signal,MACD Hist,MOM 6,MOM12,ROC,SlowK,SlowD,WVAD,TNX close
5/18/05,1185.5601,1173.8,1187.9,1173.8,2266320000,13.3346,1164.002,1184.4267,1143.5773,111.234,1167.5517,1167.692,1169.861,0.7559,-1.7184,2.4742,1.75,94.0701,0.1478,84.0585,58.4048,-4.8039,4.068
5/17/05,1173.8,1165.6899,1174.35,1159.86,1887260000,13.2757,1161.599,1182.6131,1140.5849,30.9836,1165.6561,1164.802,1168.87,-0.8952,-2.3369,1.4418,-10.37,89.7001,-0.8757,60.6197,40.9631,-12.7771,4.117
5/16/05,1165.6899,1154.05,1165.75,1153.64,1856860000,13.1823,1160.548,1181.1139,1139.9821,-16.7012,1164.7988,1163.286,1167.607,-1.7921,-2.6974,0.9053,-7.79,69.99,-0.6638,30.5363,31.8294,-33.2158,4.125
5/13/05,1154.05,1159.36,1163.75,1146.1801,2188590000,13.2648,1159.5625,1180.922,1138.203,-58.9026,1164.705,1165.916,1167.254,-2.0851,-2.9237,0.8386,-8.86,57.6101,-0.7619,31.7332,42.953,-62.5502,4.121
5/12/05,1159.36,1171.11,1173.37,1157.76,1995290000,12.9336,1158.991,1181.4911,1136.4909,-12.7847,1165.8266,1169.376,1167.534,-1.2436,-3.1333,1.8897,-4.72,62.08,-0.4055,33.2185,54.3742,-49.1683,4.184
5/11/05,1171.11,1166.22,1171.77,1157.71,1834970000,12.7278,1159.1255,1181.6649,1136.5861,2.8748,1166.5073,1172.03,1165.92,-0.6921,-3.6057,2.9137,6.22,75.66,0.534,63.9074,71.5532,-19.5565,4.202
5/10/05,1166.22,1178.84,1178.84,1162.98,1889660000,12.6253,1159.2595,1182.112,1136.407,14.5273,1166.0228,1172.938,1164.447,-1.1745,-4.3342,3.1597,0.0499,79.1,0.0043,65.9965,78.4091,-30.5778,4.222
5/9/05,1178.84,1171.35,1178.87,1169.38,1857020000,12.3765,1160.3365,1186.2279,1134.4451,48.6971,1166.002,1171.928,1163.008,-1.2752,-5.1241,3.8489,17.1699,80.14,1.478,84.7558,85.6526,-0.0703,4.278
5/6/05,1171.35,1172.63,1177.75,1170.5,1707200000,12.5985,1160.455,1186.7033,1134.2067,35.3835,1164.6507,1168.592,1161.334,-2.6701,-6.0863,3.4162,28.15,57.36,2.4624,84.4751,87.1856,-17.118,4.266
5/5/05,1172.63,1175.65,1178.62,1166.77,1997100000,13.0099,1160.9475,1188.3397,1133.5553,32.2523,1163.9455,1165.692,1159.411,-3.6491,-6.9404,3.2913,42.0699,51.1,3.7212,87.7271,85.4716,-14.1041,4.162
5/4/05,1175.65,1161.17,1176.01,1161.17,2306480000,13.0991,1161.873,1191.9051,1131.8409,22.9918,1163.0313,1159.81,1158.143,-4.9758,-7.7632,2.7874,45.14,56.1,3.9929,89.3547,73.9942,-0.9031,4.186
5/3/05,1161.17,1162.16,1166.89,1156.71,2167020000,12.9652,1162.294,1193.3069,1131.2811,-28.0547,1161.703,1155.956,1154.328,-6.9044,-8.4601,1.5556,30.9701,43.6801,2.7402,79.333,59.6927,-35.0467,4.186
5/2/05,1162.16,1156.85,1162.87,1154.71,1980040000,13.1795,1163.305,1195.4047,1131.2053,-39.9526,1161.7591,1154.088,1153.489,-7.7912,-8.849,1.0577,34.7201,54.86,3.0796,53.2949,47.1508,-49.6028,4.194
4/29/05,1156.85,1143.22,1156.97,1139.1899,2362360000,13.5656,1164.003,1196.5763,1131.4296,-89.2297,1161.7169,1154.076,1151.871,-8.9106,-9.1134,0.2028,31.45,42.96,2.7946,46.4502,53.4856,-61.681,4.201
4/28/05,1143.22,1156.38,1156.38,1143.22,2182270000,13.2414,1164.8065,1197.4272,1132.1858,-114.7474,1162.2292,1153.13,1150.448,-9.6691,-9.1641,-0.505,32.13,20.8099,2.8918,41.7075,61.8733,-86.9124,4.173
4/27/05,1156.38,1151.74,1159.87,1144.42,2151520000,13.2477,1166.675,1198.4047,1134.9453,-94.654,1164.2302,1156.476,1152.331,-9.1087,-9.0379,-0.0708,61.58,18.27,5.6248,72.299,75.9712,-63.6151,4.237
4/26/05,1151.83,1162.1,1164.8,1151.83,1959740000,13.0782,1167.9265,1199.9067,1135.9463,-89.9841,1165.0565,1152.7,1154.072,-9.6009,-9.0201,-0.5808,56.09,16.2999,5.1189,71.6135,69.9267,-71.8645,4.267
4/25/05,1162.1,1152.12,1164.05,1152.12,1795030000,13.0866,1168.603,1199.7543,1137.4517,-81.1072,1166.4488,1152.89,1157.665,-9.6262,-8.8749,-0.7513,55.61,21.5,5.0258,84.001,59.6623,-53.4363,4.251
4/22/05,1152.12,1159.95,1159.95,1142.95,2045880000,13.1755,1169.212,1200.3071,1138.1169,-129.2842,1166.9066,1149.666,1159.576,-10.5642,-8.6871,-1.8771,48.46,12.1899,4.3908,54.1657,36.4217,-71.344,4.255
4/21/05,1159.95,1137.5,1159.95,1137.5,2308560000,12.8813,1170.177,1200.2723,1140.0817,-135.9456,1168.4631,1147.766,1162.484,-10.5916,-8.2179,-2.3737,56.72,35.86,5.1413,40.8201,22.898,-57.2942,4.3
4/20/05,1137.5,1152.78,1155.5,1136.15,2217050000,12.1453,1170.806,1200.5438,1141.0682,-194.7823,1169.3592,1148.186,1165.603,-11.2697,-7.6244,-3.6453,23.48,19.35,2.1077,14.2793,10.9452,-97.5776,4.211
4/19/05,1152.78,1145.98,1154.67,1145.98,2142700000,11.5911,1172.5165,1198.03,1147.003,-164.6961,1172.7128,1155.444,1170.26,-9.6855,-6.7131,-2.9724,44.5801,16.9601,4.0227,13.5946,8.0294,-75.0768,4.203
4/18/05,1145.98,1142.62,1148.92,1139.8,2180670000,11.8142,1174.0665,1198.3316,1149.8014,-201.1836,1174.811,1162.44,1173.121,-9.0784,-5.97,-3.1085,42.6899,11.37,3.8693,4.9616,14.115,-88.1338,4.249
4/15/05,1142.62,1162.05,1162.05,1141.92,2689960000,12.0215,1176.25,1197.7098,1154.7902,-189.4092,1177.8458,1169.486,1176.135,-7.4791,-5.1929,-2.2863,28.97,13.78,2.6014,5.532,26.5374,-98.599,4.271
4/14/05,1162.05,1173.79,1174.67,1161.7,2355040000,11.3978,1178.6295,1194.4616,1162.7974,-115.6282,1181.5538,1177.202,1179.165,-4.9869,-4.6213,-0.3656,40.2101,33.88,3.5843,31.8514,43.4156,-98.84,4.358
4/13/05,1173.79,1187.76,1187.76,1171.4,2049740000,11.2768,1179.9305,1194.3087,1165.5523,-64.3232,1183.6068,1183.02,1181.019,-3.7118,-4.5299,0.8181,49.4,44.3501,4.3935,42.2287,53.3572,-64.1714,4.374
4/12/05,1187.76,1181.21,1190.17,1170.85,1979830000,10.8858,1181.1285,1197.1584,1165.0986,-42.3845,1184.6402,1185.076,1181.781,-3.2256,-4.7344,1.5088,65.62,42.5601,5.8478,56.1667,64.4788,-14.6151,4.36
4/11/05,1181.21,1181.2,1184.0699,1178.6899,1525310000,10.237,1182.082,1201.4892,1162.6748,-52.3531,1184.3117,1183.802,1179.541,-3.9805,-5.1116,1.1311,50.5599,41.89,4.4718,61.6761,72.0426,-37.8504,4.445
4/8/05,1181.2,1191.14,1191.75,1181.13,1661330000,10.6106,1183.0255,1203.9471,1162.1039,-40.1512,1184.6382,1182.784,1178.848,-4.2193,-5.3944,1.1751,39.1499,40.6699,3.428,75.5934,72.2888,-37.8859,4.491
4/7/05,1191.14,1184.0699,1191.88,1183.8101,1900620000,10.6099,1184.428,1208.2339,1160.6221,-22.8273,1185.0002,1181.128,1177.87,-4.4616,-5.6882,1.2265,56.66,42.98,4.9944,78.8583,63.5961,-2.9691,4.472
4/6/05,1184.0699,1181.39,1189.34,1181.39,1797400000,10.8053,1185.2215,1210.8571,1159.5859,-41.4398,1184.3539,1179.018,1176.009,-5.7181,-5.9948,0.2767,48.8999,33.5,4.3077,62.4147,55.5379,-31.1256,4.436
4/5/05,1181.39,1176.12,1183.5601,1176.12,1870800000,11.0249,1186.9895,1216.6283,1157.3507,-64.1111,1184.3838,1178.486,1174.773,-6.5188,-6.064,-0.4549,49.89,39.58,4.4092,49.5154,58.7015,-48.0328,4.47
4/4/05,1176.12,1172.79,1178.61,1167.72,2079770000,11.3007,1189.1855,1223.0469,1155.3241,-97.8784,1184.6989,1175.28,1175.012,-7.1731,-5.9502,-1.2229,61.54,43.95,5.5214,54.6836,62.9534,-73.4685,4.456
4/1/05,1172.92,1180.59,1189.8,1169.91,2168690000,11.3323,1191.4855,1227.6549,1155.3161,-89.3182,1185.6019,1174.912,1176.365,-7.3673,-5.6445,-1.7228,58.12,46.7101,5.2135,71.9054,59.4316,-80.2986,4.451
3/31/05,1180.59,1181.41,1184.53,1179.49,2214230000,10.674,1193.363,1229.3807,1157.3453,-76.352,1186.9369,1174.612,1178.094,-7.1822,-5.2138,-1.9684,70.5299,53.59,6.3537,62.2712,40.4373,-65.7548,4.496
3/30/05,1181.41,1165.36,1181.54,1165.36,2097110000,11.1074,1194.8375,1231.0568,1158.6182,-109.8827,1187.605,1173,1178.842,-7.6225,-4.7217,-2.9008,77.89,58.9401,7.0583,44.1183,25.6693,-64.0931,4.558
3/29/05,1165.36,1174.28,1179.39,1163.6899,2223250000,10.7171,1196.2875,1232.5624,1160.0126,-156.3051,1188.2571,1171.06,1180.476,-8.157,-3.9965,-4.1605,55.25,57.2999,4.977,14.9225,14.0268,-97.0039,4.591
3/28/05,1174.28,1171.42,1179.91,1171.42,1746220000,10.3338,1198.1995,1231.6754,1164.7236,-144.9071,1190.6673,1174.744,1184.623,-7.0864,-2.9564,-4.13,65.92,65.0901,5.9475,17.9671,12.5554,-90.2087,4.624
3/24/05,1171.42,1172.53,1180.11,1171.42,1721720000,10.4757,1200.054,1232.1031,1168.0049,-166.9474,1192.3923,1177.818,1187.203,-6.5251,-1.9239,-4.6012,57.86,80.0901,5.1959,9.1908,11.0876,-95.4973,4.591
3/23/05,1172.53,1171.71,1176.26,1168.7,2246870000,10.613,1201.493,1230.7315,1172.2545,-199.6137,1194.5999,1181.576,1190.986,-5.4225,-0.7736,-4.6489,43.23,78.5801,3.828,10.5084,14.3745,-93.6599,4.607
3/22/05,1171.71,1183.78,1189.59,1171.63,2114470000,10.8479,1202.4065,1228.9893,1175.8237,-194.4636,1196.923,1184.684,1194.434,-4.0494,0.3886,-4.438,49.51,76.3099,4.4119,13.5637,16.4813,-99.8609,4.61
3/21/05,1183.78,1189.65,1189.65,1178.8199,1819440000,10.3008,1203.029,1227.1791,1178.8789,-167.3643,1199.577,1189.892,1199.206,-2.1544,1.4981,-3.6525,55.23,74,4.8939,19.0516,14.8198,-90.137,4.525
3/18/05,1189.65,1190.21,1191.98,1182.78,2344370000,10.2601,1203.9195,1226.4221,1181.4169,-145.946,1201.2398,1194.502,1203.359,-0.9333,2.4112,-3.3445,66.15,67.3301,5.8879,16.8286,12.9677,-85.1716,4.511
3/17/05,1190.21,1188.0699,1193.28,1186.34,1581930000,10.3416,1204.4745,1226.0712,1182.8778,-130.2136,1202.4598,1196.588,1206.606,0.0412,3.2474,-3.2062,69.84,66.46,6.2337,8.5793,11.5528,-89.4253,4.47
3/16/05,1188.0699,1197.75,1197.75,1185.61,1653190000,10.6033,1205.481,1226.1825,1184.7795,-127.5493,1203.7493,1200.396,1208.632,1.2273,4.0489,-2.8216,59.74,77.37,5.2945,13.4953,16.0324,-94.3449,4.518
3/15/05,1197.75,1206.83,1210.54,1197.75,1513530000,10.4851,1206.5835,1225.7503,1187.4167,-14.5017,1205.3997,1204.184,1210.833,2.9413,4.7543,-1.813,71.9301,93.26,6.3891,12.5838,16.5249,-75.9139,4.542
3/14/05,1206.83,1200.08,1206.83,1199.51,1437430000,10.3078,1207.003,1225.7405,1188.2655,13.9331,1206.205,1208.52,1212.099,4.1006,5.2076,-1.1069,82.9099,86.26,7.3769,22.0182,23.4185,-49.5663,4.516
3/11/05,1200.08,1209.25,1213.04,1198.15,1449820000,10.5376,1206.9265,1225.6787,1188.1743,15.7541,1206.1392,1212.216,1211.776,4.5962,5.4843,-0.8881,81.7,93.2999,7.3052,14.9727,33.4785,-64.583,4.535
3/10/05,1209.25,1207.01,1211.23,1201.41,1604020000,10.2028,1206.773,1225.7952,1187.7508,44.5432,1206.777,1216.624,1212.905,5.8491,5.7063,0.1427,92.98,85.36,8.3295,33.2646,54.7431,-44.1824,4.459
3/9/05,1207.01,1219.4301,1219.4301,1206.66,1704970000,10.2323,1205.91,1225.9436,1185.8764,71.1417,1206.5167,1216.868,1212,6.4295,5.6707,0.7589,85.71,66.4301,7.6438,52.1983,70.8844,-49.1657,4.514
3/8/05,1219.4301,1225.3101,1225.6899,1218.5699,1523090000,10.0371,1205.6745,1225.7615,1185.5875,133.1653,1206.4648,1217.482,1210.379,7.3049,5.4809,1.824,105.8,72.2301,9.5005,78.7666,80.1029,-21.5349,4.375
3/7/05,1225.3101,1222.12,1229.11,1222.12,1488830000,10.2615,1204.789,1223.9106,1185.6674,162.7535,1205.1,1215.678,1206.852,7.0514,5.025,2.0264,107,68.4501,9.568,81.6885,80.839,-8.4537,4.304
3/4/05,1222.12,1210.47,1224.76,1210.47,1636820000,10.5131,1203.675,1220.3203,1187.0297,135.6878,1202.9726,1211.336,1204.48,6.0265,4.5183,1.5082,116.21,67.25,10.5081,79.8537,80.5542,-6.5025,4.31
3/3/05,1210.47,1210.08,1215.72,1204.45,1616240000,10.2226,1202.0635,1217.4466,1186.6804,94.8705,1200.9571,1209.186,1202.343,4.9556,4.1413,0.8143,106.23,59.4399,9.6202,80.9748,82.8381,-16.8197,4.383
3/2/05,1210.08,1210.41,1215.79,1204.22,1568540000,10.142,1201.1995,1216.538,1185.861,100.8998,1199.9557,1207.132,1202.33,4.7028,3.9377,0.765,110.9299,60.98,10.0923,80.8342,80.9245,-18.0527,4.379
3/1/05,1210.41,1203.6,1212.25,1203.6,1708060000,10.0321,1200.166,1215.7552,1184.5768,101.5457,1198.89,1203.276,1202.334,4.3514,3.7465,0.6049,102.64,54.4401,9.2655,86.7054,73.9496,-7.1779,4.372
2/28/05,1203.6,1211.37,1211.37,1198.13,1795480000,10.1385,1198.709,1215.5896,1181.8284,82.506,1197.6774,1198.026,1201.907,3.8061,3.5952,0.2108,98.51,58.66,8.9142,75.234,54.2162,-31.2588,4.359
2/25/05,1211.37,1200.2,1212.15,1199.61,1523680000,9.8999,1197.097,1217.5755,1176.6185,108.7741,1197.054,1197.624,1202.077,3.748,3.5425,0.2055,106.41,66.46,9.6302,59.9095,34.869,-3.7834,4.272
2/24/05,1200.2,1190.8,1200.42,1187.8,1518750000,9.6968,1195.256,1216.8602,1173.6518,43.7988,1195.547,1195.5,1200.641,2.8283,3.4912,-0.6629,104.01,56.5299,9.4883,27.5051,22.3532,-43.2816,4.281
2/23/05,1190.8,1184.16,1193.52,1184.16,1501090000,9.4719,1193.9495,1217.2904,1170.6086,3.9925,1195.0572,1197.528,1199.82,2.7505,3.6569,-0.9064,95.12,51.7101,8.6814,17.1926,30.6335,-76.5204,4.268
2/22/05,1184.16,1201.59,1202.48,1184.16,1744940000,9.4806,1192.83,1218.6806,1166.9794,8.8262,1195.5054,1201.392,1200.97,3.5683,3.8835,-0.3152,85.8101,43.17,7.8126,22.3619,49.107,-100,4.285
2/18/05,1201.59,1200.75,1202.92,1197.35,1551200000,8.8006,1191.8095,1220.4134,1163.2056,75.4646,1196.6996,1205.788,1202.726,5.2364,3.9623,1.2741,110.36,57.48,10.1134,52.3459,71.1586,-34.4553,4.26
2/17/05,1200.75,1210.34,1211.33,1200.74,1580120000,9.0491,1190.1235,1220.1618,1160.0852,105.3643,1196.1848,1206.53,1202.87,5.5145,3.6438,1.8707,105.58,53.6899,9.6405,72.6132,82.2998,-28.4566,4.185
2/16/05,1210.34,1210.12,1212.4399,1205.0601,1490100000,8.9306,1188.8565,1219.1318,1158.5812,150.0163,1195.7043,1205.782,1201.784,5.8748,3.1761,2.6988,128.63,58.52,11.8914,88.5168,82.0896,-4.5464,4.158
2/15/05,1210.12,1206.14,1212.4399,1205.52,1527080000,9.0499,1187.571,1216.2284,1158.9136,163.7434,1194.1637,1202.112,1200.069,5.2729,2.5014,2.7715,130.78,53.13,12.1167,85.7695,70.5688,-5.0226,4.098
2/14/05,1206.14,1205.3,1206.9301,1203.59,1290180000,9.2137,1186.864,1213.9139,1159.8141,137.5845,1192.4841,1200.548,1197.998,4.4502,1.8085,2.6417,141.34,60.33,13.2739,71.9825,60.3924,-5.3169,4.073
2/11/05,1205.3,1197.01,1208.38,1193.28,1562300000,9.6655,1185.783,1211.3527,1160.2133,108.1733,1191.0466,1199.664,1195.511,3.7408,1.1481,2.5927,142.0701,53.1901,13.3621,53.9545,59.4769,-6.9011,4.095
2/10/05,1197.01,1191.99,1198.75,1191.54,1491670000,9.2475,1184.3905,1208.5516,1160.2294,55.2323,1189.5463,1199.21,1192.117,2.8664,0.4999,2.3664,121.22,39.25,11.268,55.2403,71.9058,-19.5841,4.073
2/9/05,1191.99,1202.3,1203.83,1191.54,1511040000,9.4042,1183.925,1207.4459,1160.4041,48.4001,1188.7606,1197.786,1189.871,2.5527,-0.0917,2.6444,112.95,46.45,10.4676,69.2359,83.456,-31.7215,3.977
2/8/05,1202.3,1201.72,1205.11,1200.16,1416170000,9.1822,1183.475,1206.704,1160.246,84.4514,1188.4207,1198.026,1188.079,2.6263,-0.7528,3.3791,137.0801,62.49,12.8687,91.2411,90.7155,-6.7939,4.037
2/7/05,1201.72,1203.03,1204.15,1199.27,1347270000,9.5078,1182.8725,1204.7,1161.045,76.8469,1186.9597,1195.448,1184.69,1.6323,-1.5976,3.2298,137.75,58.96,12.9468,89.891,90.3412,-6.015,4.052
2/4/05,1203.03,1189.89,1203.47,1189.67,1648160000,9.8638,1182.096,1202.2252,1161.9668,55.1409,1185.406,1191.358,1180.893,0.3989,-2.405,2.8039,122.3301,74.4401,11.3195,91.0145,91.9853,-1.1076,4.073
2/3/05,1189.89,1193.1899,1193.1899,1185.64,1554460000,9.561,1181.339,1199.2822,1163.3958,-0.5228,1183.5508,1185.024,1177.377,-1.3146,-3.106,1.7914,91.26,63.37,8.3067,90.118,89.0826,-18.8953,4.163
2/2/05,1193.1899,1189.41,1195.25,1188.92,1561740000,9.7157,1181.0315,1198.5845,1163.4785,12.9956,1182.8835,1181.956,1175.929,-2.1446,-3.5538,1.4093,93.5,57.1599,8.5024,94.8235,83.4621,-8.6567,4.14
2/1/05,1189.41,1181.27,1190.39,1180.95,1681980000,9.9761,1180.7745,1197.7489,1163.8001,-17.8978,1181.7986,1178.132,1175.073,-3.5087,-3.9061,0.3974,82.79,54.15,7.4813,82.3065,71.1388,-20.3846,4.136
1/31/05,1181.27,1171.36,1182.0699,1171.36,1679800000,10.0174,1181.408,1200.4447,1162.3713,-65.6817,1180.9974,1173.932,1175.73,-4.8139,-4.0055,-0.8084,79.55,50.14,7.2205,73.2564,58.4449,-45.6406,4.133
1/28/05,1171.36,1174.55,1175.61,1166.25,1641800000,9.9641,1182.9405,1206.1611,1159.7199,-107.2621,1180.9687,1170.428,1176.055,-5.5811,-3.8034,-1.7777,70.9299,37.25,6.4457,57.8536,41.1243,-76.3885,4.138
1/27/05,1174.55,1174.0699,1177.5,1170.15,1600600000,10.0106,1185.05,1211.1644,1158.9356,-98.7096,1181.9802,1169.73,1176.664,-5.47,-3.359,-2.111,79.13,46.0701,7.2237,44.2247,23.466,-66.4907,4.207
1/26/05,1174.0699,1168.41,1175.96,1168.41,1635900000,10.2152,1186.995,1215.3868,1158.6032,-112.8801,1182.7623,1169.902,1177.979,-5.5735,-2.8312,-2.7423,79.24,30.0199,7.2377,21.2946,9.7243,-67.9803,4.192
1/25/05,1168.41,1163.75,1174.3,1163.75,1610400000,10.4202,1188.9685,1218.9356,1159.0014,-146.3917,1183.6773,1172.014,1178.871,-5.5757,-2.1456,-3.43,84.3401,13.04,7.7799,4.8788,8.5369,-85.5413,4.189
1/24/05,1163.75,1167.87,1173.03,1163.75,1494600000,10.4103,1190.794,1219.9669,1161.6211,-171.1247,1185.2843,1177.528,1181.055,-4.921,-1.2881,-3.6329,77.55,22.2,7.1396,2.9995,23.9128,-100,4.122
1/21/05,1167.87,1175.41,1179.45,1167.8199,1643500000,10.4972,1193.113,1220.6457,1165.5803,-152.9516,1187.5511,1181.682,1183.299,-3.5394,-0.3799,-3.1595,71.03,23.9301,6.4759,17.7324,44.0901,-99.8999,4.142
1/20/05,1175.41,1184.63,1184.63,1173.42,1692000000,10.4101,1195.198,1221.0318,1169.3642,-119.0489,1189.6228,1183.598,1185.301,-2.144,0.41,-2.554,81.53,27.79,7.4533,51.0065,55.4961,-95.516,4.165
1/19/05,1184.63,1195.98,1195.98,1184.41,1498700000,10.3485,1196.7,1221.2167,1172.1833,-50.7649,1191.1189,1186.056,1186.134,-1.0994,1.0485,-2.1479,75.96,45.86,6.8514,63.5312,51.7006,-78.6765,4.187
1/18/05,1195.98,1184.52,1195.98,1180.1,1596800000,10.2546,1197.201,1221.1127,1173.2893,-35.2763,1191.8019,1185.728,1186.476,-0.689,1.5854,-2.2744,95.08,56.15,8.6366,51.9504,40.5574,-51.7553,4.195
1/14/05,1184.52,1177.45,1185.21,1177.45,1335400000,9.8219,1197.112,1221.0544,1173.1696,-92.0295,1191.3621,1184.582,1187.086,-1.3107,2.154,-3.4647,83.13,52.47,7.5477,39.6201,36.0197,-78.9374,4.216
1/13/05,1177.45,1187.7,1187.7,1175.8101,1510300000,9.9805,1198.0465,1221.4018,1174.6911,-110.8432,1192.0824,1184.916,1189.826,-0.9184,3.0202,-3.9386,70.76,46.9299,6.3938,30.1015,29.8475,-95.707,4.187
1/12/05,1187.7,1182.99,1187.92,1175.64,1562100000,9.8336,1199.46,1221.0102,1177.9097,-89.6408,1193.6226,1187.004,1193.436,0.3157,4.0049,-3.6892,76.23,66.48,6.8585,38.3374,26.3526,-71.3949,4.236
1/11/05,1182.99,1190.25,1190.25,1180.4301,1488800000,9.6454,1200.244,1221.1573,1179.3306,-79.7863,1194.246,1186.212,1196.011,0.8425,4.9271,-4.0847,67.85,55.76,6.0844,21.1035,16.323,-93.1498,4.244
1/10/05,1190.25,1186.1899,1194.78,1184.8,1490400000,9.632,1201.0285,1220.4155,1181.6415,-40.7389,1195.4309,1187.224,1199.066,1.9822,5.9483,-3.9661,75.9,68.39,6.8111,19.6169,11.6936,-77.3009,4.278
1/7/05,1186.1899,1187.89,1192.2,1182.16,1477900000,9.6052,1200.916,1220.5761,1181.2559,-59.0352,1195.9762,1189.59,1200.533,2.6688,6.9399,-4.271,73.3799,54.2699,6.5941,8.2485,7.1918,-88.6927,4.285
1/6/05,1187.89,1183.74,1191.63,1183.27,1569100000,9.5717,1201.0685,1220.3122,1181.8248,-51.6076,1197.0064,1194.736,1202.927,3.9198,8.0076,-4.0878,78.78,61.5601,7.103,7.2153,12.7404,-86.6204,4.272
1/5/05,1183.74,1188.05,1192.73,1183.72,1738900000,9.665,1200.8145,1220.8645,1180.7645,-52.8526,1197.966,1199.868,1205.095,5.2864,9.0295,-3.7431,65.41,60.0699,5.8489,6.1116,26.0235,-99.9413,4.277
1/4/05,1188.05,1202.08,1205.84,1185.39,1721000000,9.7153,1200.481,1221.8354,1179.1266,-9.86,1199.4635,1205.81,1207.266,7.3764,9.9653,-2.5889,71.8401,65.8301,6.4361,24.8942,48.9319,-91.7926,4.283
1/3/05,1202.08,1211.92,1217.8,1200.3199,1510800000,8.8896,1200.591,1221.7095,1179.4725,72.4327,1200.6649,1210.908,1207.926,9.4978,10.6126,-1.1148,76.7,93.6,6.8155,47.0648,70.0867,-64.321,4.22
12/31/04,1211.92,1213.55,1217.33,1211.65,786900000,8.2288,1200.0455,1221.5422,1178.5488,117.5683,1200.5159,1211.476,1207.138,10.6388,10.8912,-0.2525,82.9801,100,7.3503,74.8368,81.7332,-18.445,4.216
12/30/04,1213.55,1213.45,1216.47,1213.41,829800000,8.4249,1198.966,1220.1349,1177.7971,133.6536,1199.3155,1211.118,1206.267,10.9385,10.9544,-0.0159,72.7101,103.91,6.3734,88.3584,82.9254,-9.3497,4.263
12/29/04,1213.45,1213.54,1213.85,1210.95,925900000,8.8375,1197.857,1218.1598,1177.5542,135.9716,1197.8171,1210.322,1205.484,10.996,10.9583,0.0376,77.25,103.97,6.799,82.0045,78.8086,-1.6858,4.322
12/28/04,1213.54,1204.92,1213.54,1204.92,983000000,9.2943,1195.8755,1217.4028,1174.3481,137.019,1196.1716,1208.722,1204.477,10.9196,10.9489,-0.0294,80.1901,117.65,7.0755,78.4132,79.8202,-1.4625,4.291
12/27/04,1204.92,1210.13,1214.13,1204.92,922000000,9.3461,1194.127,1215.3092,1172.9448,133.1806,1194.3433,1204.944,1202.991,10.654,10.9562,-0.3022,70.49,110.88,6.2137,76.008,73.831,-22.8309,4.291
12/23/04,1210.13,1209.5699,1213.66,1208.71,956100000,9.3566,1193.0135,1214.1505,1171.8765,165.9727,1193.23,1202.8,1201.299,11.0378,11.0318,0.006,69.48,114.11,6.0913,85.0393,62.1203,-8.8538,4.218
12/22/04,1209.5699,1205.45,1211.42,1203.85,1390800000,9.6956,1191.595,1211.731,1171.459,164.1659,1191.451,1201.416,1199.21,10.8367,11.0303,-0.1936,65.5099,116.63,5.7261,60.4457,46.9888,-4.9165,4.201
12/21/04,1205.45,1194.65,1205.9301,1194.65,1483700000,9.8591,1189.9635,1209.2805,1170.6465,133.688,1189.5438,1200.646,1196.534,10.4794,11.0787,-0.5993,71.0399,116.7899,6.2623,40.8759,49.8839,-7.3728,4.168
12/20/04,1194.65,1194.2,1203.4301,1193.36,1422800000,9.7498,1188.553,1207.2505,1169.8554,107.7312,1187.8694,1200.232,1193.696,10.2903,11.2285,-0.9382,64.35,105.47,5.6932,39.6449,66.2901,-38.9587,4.199
12/17/04,1194.2,1203.21,1203.21,1193.49,2335000000,9.7251,1187.3375,1207.4023,1167.2727,115.1311,1187.1557,1201.038,1193.256,10.999,11.4631,-0.4641,59.1799,117.72,5.214,69.131,85.4067,-40.2751,4.207
12/16/04,1203.21,1205.72,1207.97,1198.41,1793900000,9.7255,1186.805,1206.6774,1166.9326,168.2569,1186.4142,1199.798,1192.953,11.7894,11.5791,0.2103,71.1599,128.08,6.2859,90.0943,92.3644,-13.3708,4.185
12/15/04,1205.72,1203.38,1206.61,1199.4399,1695800000,9.7383,1185.7415,1204.2157,1167.2672,174.042,1184.6462,1197.004,1191.665,11.7093,11.5265,0.1828,72.1599,137.6799,6.3658,96.9948,89.1493,-2.5993,4.076
12/14/04,1203.38,1198.6801,1205.29,1197.84,1544400000,9.9358,1184.227,1200.7667,1167.6873,159.577,1182.4279,1192.422,1190.23,11.1812,11.4808,-0.2996,71.37,129.24,6.3047,90.0039,75.6777,-5.802,4.132
12/13/04,1198.6801,1188,1198.74,1188,1436100000,10.1271,1183.2485,1197.2627,1169.2343,117.104,1180.2224,1187.16,1187.274,10.5828,11.5557,-0.9729,73.39,127.4701,6.5219,80.4493,57.6005,-0.2193,4.151
12/10/04,1188,1189.24,1191.45,1185.24,1443700000,10.0799,1182.523,1194.6406,1170.4054,80.2155,1178.2795,1185.474,1185.263,10.1437,11.799,-1.6553,51.53,128.95,4.5342,56.5799,43.1838,-31.9918,4.156
12/9/04,1189.24,1182.8101,1190.51,1173.79,1624700000,10.3776,1181.797,1194.2502,1169.3438,64.5116,1177.2563,1186.108,1184.728,10.523,12.2128,-1.6898,57.91,129.0599,5.1188,35.7725,41.9212,-27.7984,4.161
